Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,ยอดเงินยกมาจากเดือน มี.ค 2569,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,467685.7919999999,ยอดเงินโอนข้ามเดือน,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,ยอดเงินโอนออกยกมาจากเดือน มี.ค 2569,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,0,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66
ไฟล์แยก,W,76,เดลทัล,4076,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
ไฟล์แยก,W,77,คินวอง,4077,INTERNET พนง.,0,0,0,0,0,,0,,,,,,0,0,0,0,0,699,48.93000000000001,,2569-04-30 00:00:00,747.9300000000001,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,W,78,บายมิ่ง,4078,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-09-29 00:00:00,,,,
ไฟล์แยก,W,79,บายมิ่ง,4079,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-09-29 00:00:00,,,,
ไฟล์แยก,W,80,ฟาร์อีส,4080,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-24 00:00:00,,,,
5,W,81,ทั่วไป,4081,Studio,49,962,53,1107,4,,145,,,,,,120,8.4,1450,101.50000000000001,6800,,,,,,2569-05-08 00:00:00,8479.9,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2568-11-05 00:00:00,,,,
ไฟล์แยก,W,82,บายมิ่ง,4082,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-11-06 00:00:00,,,,
ไฟล์แยก,W,83,บายมิ่ง,4083,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-10-27 00:00:00,,,,
ไฟล์แยก,W,84,บายมิ่ง,4084,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-10-27 00:00:00,,,,
ไฟล์แยก,W,85,เดลทัล,4085,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,86,เดลทัล,4086,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,87,ฟาร์อีส,4087,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-07-11 00:00:00,,,,
ไฟล์แยก,W,88,คินวอง,4088,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,89,ไชน่าสเตท,4089,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
ไฟล์แยก,W,90,คินวอง,4090,Studio ,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
6,W,91,ทั่วไป,4091,Studio,32,1620,32,1629,0,,9,2569-04-22 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,,0,0,90,6.300000000000001,2040,,,,,,2569-05-08 00:00:00,2136.3,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-04-22 00:00:00,,,,
ไฟล์แยก,W,92,คินวอง,4092,INTERNET พนง.,,,,,,,,,,,,,,0,,0,,699,48.93000000000001,,,,2569-05-01 00:00:00,747.9300000000001,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,2568-09-19 00:00:00,,,,
ไฟล์แยก,W,93,คินวอง,4093,Studio,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
ไฟล์แยก,W,94,คินวอง,4094,Studio,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
ไฟล์แยก,W,95,คินวอง,4095,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
ไฟล์แยก,W,96,คินวอง,4096,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-11-10 00:00:00,,,,
ไฟล์แยก,W,97,เดลทัล,4097,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
ไฟล์แยก,W,98,เดลทัล,4098,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,99,เดลทัล,4099,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,100,เดลทัล,4100,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,101,ไทยเตียว,4101,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-21 00:00:00,,,,
ไฟล์แยก,W,102,ไทยเตียว,4102,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-19 00:00:00,,,,
ไฟล์แยก,W,103,เดลทัล,4103,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,104,เดลทัล,4104,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,105,เดลทัล,4105,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,106,เดลทัล,4106,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,107,เดลทัล,4107,INTERNET พนง.,,,,,,,,,,,,,,0,,0,,699,48.93000000000001,,2569-04-25 00:00:00,747.9300000000001,,,KBANK คุณณรงค์ 0581083912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,108,ไทยเตียว,4108,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-24 00:00:00,,,,
ไฟล์แยก,W,109,ไสออนนน์,4109,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-12-03 00:00:00,,,,
7,W,110,ทั่วไป,4110,Studio,28,2572,28,2984,0,,412,,,,,,0,0,4120,288.40000000000003,6800,,,,,,2569-05-02 00:00:00,11208.4,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2568-12-30 00:00:00,,,,
ไฟล์แยก,W,111,ไท่ซาน,4111,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-12-05 00:00:00,,,,
8,W,112,OUT,4112,Studio N,0,0,0,0,0,,0,,,,,,0,0,0,0,0,0,0,,,,,0,,,6800,6800,,500,35,,0,120,8.4,5400,378.00000000000006,629.1,44.037000000000006,27,1716,31,2256,4,,540,13914.537,1000,,,685.4629999999997,2569-05-02 00:00:00,2569-04-26 00:00:00,กสิกร 0581083912,0,0,2569-03-01 00:00:00,,,,
9,W,113,ทั่วไป,4113,Studio,19,1125,23,1375,4,,250,,,,,,120,8.4,2500,175.00000000000003,6800,,,,,,2569-05-05 00:00:00,9603.4,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-02-02 00:00:00,,,,
ไฟล์แยก,W,114,คินวอง,4114,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,115,คินวอง,4115,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,116,คินวอง,4116,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-14 00:00:00,,,,
ไฟล์แยก,W,117,คินวอง,4117,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
ไฟล์แยก,W,118,คินวอง,4118,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
ไฟล์แยก,W,119,ไท่ซาน,4119,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,120,คินวอง,4120,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,121,คินวอง,4121,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-12-12 00:00:00,,,,
ไฟล์แยก,W,122,คินวอง,4122,INTERNET พนง.,,,,,,,,2569-04-04 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,0,,0,,629.1,44.037000000000006,,,,2569-05-12 00:00:00,673.1370000000001,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2568-12-12 00:00:00,,,,
10,W,123,พนง.เดลทัล,4123,Studio N,50,1454,56,1681,6,,227,,,,,,180,12.600000000000001,2270,158.9,4500,699,48.93000000000001,,,,2569-05-03 00:00:00,7869.43,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,2568-06-26 00:00:00,,,,
11,W,124,ทั่วไป,4124,Studio,37,1621,41,1820,4,,199,,,,,,120,8.4,1990,139.3,6800,,,,,,2569-05-12 00:00:00,9057.7,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-01 00:00:00,,,,
ไฟล์แยก,W,126,Aohong,4125,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,127,คินวอง,4126,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,128,คินวอง,4127,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,W,129,กว่างโจว,4128,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-21 00:00:00,,,,
ไฟล์แยก,W,130,ไสออนนน์,4129,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-06-01 00:00:00,,,,
12,W,131,พนง.เดลทัล,4130,Studio,20,504,21,648,1,,144,,,,,,30,2.1,1440,100.80000000000001,4500,,,,,,เงินสด  16/5/69,6072.9,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,2568-07-01 00:00:00,,,,
13,W,132,ทั่วไป,4131,Studio N,31,1625,37,2028,6,,403,,,,,,180,12.600000000000001,4030,282.1,6800,116.5,8.155000000000001,,,,2569-05-02 00:00:00,11429.355000000001,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-15 00:00:00,,,,
,W,132,ทั่วไป,4131 (2),Router พนง.,0,0,0,0,0,,0,ประกัน router เข้าบัญชื พ.ค 69 (ผู้เช่าชำระเป็นเงินสด),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
14,W,133,ทั่วไป,4132,Studio,31,1459,37,1647,6,,188,,,,,,180,12.600000000000001,1880,131.60000000000002,6800,,,,2569-04-30 00:00:00,9004.2,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-30 00:00:00,,,,
ไฟล์แยก,W,134,เฟยจิน,4133,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2568,,,,
ไฟล์แยก,W,135,เฟยจิน,4134,Studio,,,,,,,,,,,,,,0,,0,,,,,2569-04-25 00:00:00,299.9959,,,KBANK คุณณรงค์ 0581083912,,,,,,,280.37,19.6259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,W,135,ทั่วไป,4134 (2),Studio OUT 14/5/69,,,,,,,,2569-04-25 00:00:00,KBANK คุณณรงค์ 0581083912,6800,6800,,,0,,0,,,,,,,,,,,6800,6800,,300,21.000000000000004,,0,210,14.700000000000001,2830,198.10000000000002,0,0,65,2038,72,2321,7,,283,10373.800000000001,,,,3226.199999999999,เงินสด 14/5/2569,2569-05-14 00:00:00,กสิกร 0581083912,0,,2569-04-24 00:00:00,,,,
ไฟล์แยก,W,136,เฟยจิน,4135,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-29 00:00:00,,,,
15,W,137,OUT,4136,Studio  OUT,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,6800,6800,,300,21.000000000000004,,0,90,6.300000000000001,4020,281.40000000000003,0,0,29,1390,32,1792,3,,402,11518.699999999999,,,,2081.300000000001,2569-05-02 00:00:00,2569-04-29 00:00:00,กสิกร 0581083912,0,,2568-12-30 00:00:00,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,1,ฟาร์อีส,5001,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,2,ฟาร์อีส,5002,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,3,ซีโน ,5003,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,4,ซีโน ,5004,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,5,ซีโน ,5005,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,6,Aohong,5006,INTERNET พนง.,,,,,,,,2569-04-09 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,675.7,47.29900000000001,,,,2569-05-02 00:00:00,722.999,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,7,Aohong,5007,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,8,Aohong,5008,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,9,Aohong,5009,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,10,Aohong,5010,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,11,Aohong,5011,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,12,Aohong,5012,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,N,13,ทั่วไป,5013,Studio,16,89,20,390,4,,301,2569-04-25 00:00:00,KBANK คุณณรงค์ 0581083912,6800,6800,,120,8.4,3010,210.70000000000002,4306.66,,,,,,2569-05-12 00:00:00,7655.76,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-04-12 00:00:00,,,,
ไฟล์แยก,N,14,Aohong,5014,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,15,Aohong,5015,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,16,Kinwong,5016,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,17,Kinwong,5017,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,18,Kinwong,5018,Studio,,,,,,,,2569-04-25 00:00:00,KBANK คุณณรงค์ 0581083912,,,1000,,,,,,442.7,30.989,,,,2569-05-08 00:00:00,473.68899999999996,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,19,Kinwong,5019,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,20,Kinwong,5020,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,21,Kinwong,5021,Studio,,,,,,,,ข้อมูลค่าประกัน router ย้ายไป 5049 (เนื่องจากพนักงานย้ายห้อง),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,22,Kinwong,5022,INTERNET พนง.,,,,,,,,2569-04-10 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,652.4,45.668,,,,2569-05-12 00:00:00,698.068,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,23,Kinwong,5023,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,24,Kinwong,5024,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,25,Kinwong,5025,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,26,Kinwong,5026,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,27,Kinwong,5027,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,28,Kinwong,5028,คืน router,,,,,,,,2569-04-10 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,349.5,24.465000000000003,,,,,,,,373.96500000000003,1000,626.03,2569-04-25 00:00:00,,,2569-04-15 00:00:00,k.ณรงค์ 0581083912,,0,,,,,
ไฟล์แยก,N,29,Kinwong,5029,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,30,Kinwong,5030,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,31,Kinwong,5031,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,32,Kinwong,5032,INTERNET พนง.,,,,,,,,2569-04-07 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,582.5,40.775000000000006,,2569-04-30 00:00:00,623.275,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,33,Kinwong,5033,INTERNET พนง.,,,,,,,,เงินสด 29/4/2569,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,34,Kinwong,5034,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,35,Kinwong,5035,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,36,Kinwong,5036,INTERNET พนง.,,,,,,,,2569-04-10 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,652.4,45.668,,,,2569-05-04 00:00:00,698.068,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,37,Kinwong,5037,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,38,Kinwong,5038,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,39,Kinwong,5039,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,40,Kinwong,5040,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,41,Kinwong,5041,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,42,Kinwong,5042,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,43,Kinwong,5043,INTERNET พนง.,,,,,,,,2569-04-25 00:00:00,KBANK คุณณรงค์ 0581083912,,,1000,,,,,,233,16.310000000000002,,,,2569-05-02 00:00:00,249.31,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,44,Kinwong,5044,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,45,Kinwong,5045,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,46,Kinwong,5046,INTERNET พนง.,,,,,,,,2569-04-25 00:00:00,KBANK คุณณรงค์ 0581083912,,,1000,,,,,,256.3,17.941000000000003,,2569-04-29 00:00:00,274.241,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,47,Kinwong,5047,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,48,Kinwong,5048,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,21,Kinwong,5049,INTERNET พนง.,,,,,,,,2569-04-10 00:00:00,บจก. เอ็มเอส เทท 1983859190,,,1000,,,,,,652.4,45.668,,,,2569-05-02 00:00:00,698.068,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,
ไฟล์แยก,N,49,Kinwong,5049,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,50,Kinwong,5050,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,51,Kinwong,5051,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,52,Kinwong,5052,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไฟล์แยก,N,53,Kinwong,5053,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
