Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,ยอดเงินเข้ายกมาจากเดือน ม.ค 2568,Unnamed: 18,Unnamed: 19,307118.19,ยอดเงินโอนข้ามเดือน,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,ยอดเงินโอนออกยกมาจากเดือน ม.ค 2568,Unnamed: 35,Unnamed: 36,47942,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,,ยูนิตน้ำ+ไฟ,,426,11582,,,177200,177200,12780,92656,490692.0100000001,เงินเข้าเดือนนี้,8366,สรุปเงินเข้าเดือนหน้า,572437.8499999997,,,98400,6700,1500,900,14368,,,,,30,1796,120368,14608,,56481.9,,,,847600,,,,,
,,,,,,,,,,,,,สรุปเงินเข้าเดือนนี้,669884.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,572437.85,,,,,,,,,,,,,รวมยอดโอนคืนผู้เช่า ก.พ 2568,,,62550,ยอดเงินโอนออกยกไปเดือน มี.ค 2568,,80513.13,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ห้อง 3021 โอนเกินมา ,8,บาท วันที่  6/3/2568,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,** ยก 8 บาทไปหักค่าเช่าเดือน มีนาคม 2568,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,ยอดเข้า,669884.19,,,โอนเข้า บจก. เอ็มเอส เทท 1983859190,,,ค่าเช่า,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,โอนออกไป บจก เอ็ม เอสเทท,,ยอดออก,626647.04,,,,,,ค่าน้ำ,บวกไปในยอดรวมแล้ว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,ยอดออก,62550,,,รวมยอดโอนเข้า ก.พ ,,1490,ค่าไฟ,บวกไปในยอดรวมแล้ว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,=,607334.19,,,,,,,,,,,,,,สรุปยอดที่ยกไปเดือน มีนาคม 2568,,572445.8499999997,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ค่าน้ำ/ยูนิต (บาท),,,30,,,สเตจเม้นท์ ก.พ 2568  IN,,,,สเตจเม้นท์ ก.พ 2568 OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ/ยูนิต (บาท),,,,,8,,,วันที่,ยอด,รายการ,,วันที่,ยอด,รายการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าเช่า Studio/เดือน (บาท),,,,,6800,,,2568-02-01 00:00:00,8290,1024  ค่าเช่า ,Jan,2568-02-01 00:00:00,626647.04,โอนไป บจก เอ็มเอสเทท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าเช่า Suite/เดือน (บาท),,,,,13600,,,2568-02-01 00:00:00,16502,1022 /1023  ค่าเช่า ,Jan,2568-02-02 00:00:00,4146,3020 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-01 00:00:00,13728,1032 ค่าเช่า ,Jan,2568-02-02 00:00:00,3378,3033 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-01 00:00:00,8638,1030 ค่าเช่า ,Jan,2568-02-02 00:00:00,12012,3001 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-02 00:00:00,6974,3034 ค่าเช่า ,Jan,2568-02-07 00:00:00,2546,3023 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-02 00:00:00,10000,1006 ค่าเช่าห้อง Suite,Jan,2568-02-07 00:00:00,5926,1013 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ทั่วไป & แปลง2 ก.พ 68,,,,,,,,,2586.45,,,2568-02-07 00:00:00,5734,1014 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,สรุป,,,ยูนิต,,,,,2568-02-04 00:00:00,8032,2021 ค่าเช่า ,Jan,2568-02-09 00:00:00,3702,3013 OUT,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,จำนวนห้องเช่า,,,85,,ห้อง,,,2568-02-04 00:00:00,10000,ค่าเช่า 3 ห้อง 1011/1012/3029,Jan,2568-02-20 00:00:00,4604,3027 OUT,,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
จำนวนห้องเช่ามัดจำ/เข้าพักเดือนหน้า,,,,,0,,ห้อง,,,,10000,,,2568-02-20 00:00:00,4620,3037OUT,,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้ค่าเช่า,,,,589092.0100000001,บาท,,,,10000,,,2568-02-24 00:00:00,5384,3033OUT,,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าน้ำ,,,456,13680,บาท,13680,,,10000,,,2568-02-27 00:00:00,10498,โอนคืนแปลง2 ,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ,,,13378,107024,บาท,107024,,,1905.74,,,รวมยอดโอนออก,,689197.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าทำความสะอาด,,,,6700,บาท,,,2568-02-04 00:00:00,27200,2022/2023 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าปรับ,,,,1500,บาท,,,2568-02-06 00:00:00,10000,3015 ค่าเช่า,Jan,รวมยอดโอนคืนผู้เช่า 11 รายการ,,62550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค้างชำระ,,,,0,บาท,,,,4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,รวม,,717996.0100000001,,,,2568-02-06 00:00:00,24000,3019 IN ห้อง 4 คนอยู่,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-06 00:00:00,13600,3043 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-07 00:00:00,72000,3001/3002/3003 IN (ห้อง 4คน อยู่),Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-07 00:00:00,7730,2025 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,10000,3030 /3031 ค่าเช่าห้องSuite,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,54400,3020 /3032 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,8312,3014 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,8744,3024 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,8158,3028 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,7724,3039 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-08 00:00:00,6800,3033 IN 9/2/2568,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-09 00:00:00,7626,3021 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-09 00:00:00,13600,3009 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-09 00:00:00,14800,3035 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-09 00:00:00,13600,3025 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-10 00:00:00,6958,2024 ค่าเช่า,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-12 00:00:00,78876,3041/3042/3036/3037/3038/3027/3022/3012/3008 ค่าเช่า 10 ห้อง,,,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-12 00:00:00,54400,3010/3013/3023/3026 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-14 00:00:00,10000,4051 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-15 00:00:00,6800,4009 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-25 00:00:00,13600,3033 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-25 00:00:00,6800,3027 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-25 00:00:00,6800,3037 IN,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-02-28 00:00:00,8366,2029 ค่าเช่า,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,รวมยอดโอนเข้า,,669884.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
