Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,ยอดเงินยกมาจากเดือน ม.ค 2569,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,416323.7310000001,ยอดเงินโอนข้ามเดือน,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,ยอดเงินโอนออกยกมาจากเดือน ม.ค 2568,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,27662.839,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66
,W,226,คินวอง,4093,Studio,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
,W,227,คินวอง,4094,Studio,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
,W,229,คินวอง,4095,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-08-11 00:00:00,,,,
,W,230,คินวอง,4096,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-11-10 00:00:00,,,,
,W,231,เดลทัล,4097,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,W,232,เดลทัล,4098,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,233,เดลทัล,4099,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,234,เดลทัล,4100,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,235,ไทยเตียว,4101,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-21 00:00:00,,,,
,W,236,ไทยเตียว,4102,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-19 00:00:00,,,,
,W,237,เดลทัล,4103,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,238,เดลทัล,4104,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,239,เดลทัล,4105,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,240,เดลทัล,4106,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,W,241,เดลทัล,4107,INTERNET พนง.,,,,,,,,,,,,,,0,,0,,699,48.93000000000001,,2569-02-28 00:00:00,747.9300000000001,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,242,ไทยเตียว,4108,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-24 00:00:00,,,,
,W,243,ไสออนนน์,4109,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-12-03 00:00:00,,,,
7,W,244,ทั่วไป,4110,Studio,28,2045,28,2296,0,,251,,,,,,0,0,2510,175.70000000000002,6800,,,,,,2569-03-08 00:00:00,9485.7,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2568-12-30 00:00:00,,,,
,W,245,ไท่ซาน,4111,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-12-05 00:00:00,,,,
N,W,246,ชานกง,4112,INTERNET พนง.,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,W,247,ทั่วไป,4113,Studio,16,869,17,981,1,,112,2569-02-12 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,,30,2.1,1120,78.4,6557.14,,,,,,2569-03-08 00:00:00,7787.64,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-02-02 00:00:00,,,,
,W,248,ไท่เต๋อฝู,4114,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-12-12 00:00:00,,,,
,W,249,คินวอง,4115,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,250,คินวอง,4116,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-14 00:00:00,,,,
,W,251,คินวอง,4117,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
,W,252,คินวอง,4118,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
9,W,253,ทั่วไป,4119,Studio,48,972,53,1245,5,,273,,,,,,150,10.500000000000002,2730,191.10000000000002,6800,,,,,,2569-03-08 00:00:00,9881.6,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-01 00:00:00,,,,
,W,254,ไท่เต๋อฝู,4120,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-12-12 00:00:00,,,,
,W,255,ไท่เต๋อฝู,4121,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-12-12 00:00:00,,,,
,W,256,ไท่เต๋อฝู,4122,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-12-12 00:00:00,,,,
10,W,257,พนง.เดลทัล,4123,Studio,41,1168,45,1283,4,,115,,,,,,120,8.4,1150,80.50000000000001,4500,699,48.93000000000001,,,,2569-03-04 00:00:00,6606.83,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,2568-06-26 00:00:00,,,,
11,W,258,ทั่วไป,4124,Studio,33,1402,35,1480,2,,78,,,,,,60,4.2,780,54.60000000000001,6800,,,,,,2569-03-09 00:00:00,7698.8,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-01 00:00:00,,,,
12,W,259,ทั่วไป,4125,Studio,18,689,22,903,4,,214,,,,,,120,8.4,2140,149.8,6800,699,48.93000000000001,,2569-02-28 00:00:00,9966.130000000001,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,1000,2568-12-16 00:00:00,,,,
,W,260,ไท่เต๋อฝู,4126,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,261,ไท่เต๋อฝู,4127,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,262,กว่างโจว,4128,Studio,0,0,0,0,0,,0,,,,,,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-21 00:00:00,,,,
,W,263,ไสออนนน์,4129,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2568-06-01 00:00:00,,,,
13,W,264,พนง.เดลทัล,4130,Studio,17,428,18,464,1,,36,,,,,,30,2.1,360,25.200000000000003,4500,,,,,,2569-03-24 00:00:00,4917.3,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,2568-07-01 00:00:00,,,,
14,W,265,ทั่วไป,4131,Studio,22,1237,26,1463,4,,226,,,,,,120,8.4,2260,158.20000000000002,6800,,,,,,2569-03-09 00:00:00,9346.6,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-15 00:00:00,,,,
15,W,266,ทั่วไป,4132,Studio,19,1183,25,1313,6,,130,,,,,,180,12.600000000000001,1300,91.00000000000001,7238.71,,,,2569-02-28 00:00:00,8822.31,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2569-01-30 00:00:00,,,,
,W,267,เฟยจิน,4133,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2568,,,,
,W,268,เฟยจิน,4134,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-18 00:00:00,,,,
,W,269,เฟยจิน,4135,Studio,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-29 00:00:00,,,,
16,W,270,ทั่วไป,4136,Studio,23,998,24,1087,1,,89,,,,,,30,2.1,890,62.300000000000004,6800,,,,,,2569-03-09 00:00:00,7784.4,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600,,2568-12-30 00:00:00,,,,
16,,,,,,,,ยูนิตน้ำ+ไฟ รวม,,331,889,9292,,,6800,6800,3000,9930,695.1,100032,7002.240000000002,365627.95,10321.9,722.5330000000004,0,เงินเข้าเดือนนี้,513973.071,สรุปเงินเข้าเดือนหน้า,396918.183,,,6800,6800,0,800,56.00000000000001,300,,270,18.900000000000002,4330,303.1,0,0,,,,,9,0,433,12578,,28684.839,,0,,,,715000,4000,,,,,
,,,,,,,,ยูนิตไฟ 10 บ./หน่วย,,=,,92920,,สรุปเงินเข้าเดือนนี้,530573.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยูนิตไฟ 10 บ./หน่วย,,=,,4330,,,,,,,,,,,,,,,
,,,,,,,,ยูนิตไฟ 8 บ./หน่วย,,=,7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยูนิตไฟ 8 บ./หน่วย,,=,0,,,,,ยอดเงินโอนออกยกไปเดือน มี.ค 2569,,0,,,,,,,,,
สรุปเงินเข้าเดือน ก.พ 2569,,,530573.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยอดเงินเข้า Statement รวม,,,529076.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ส่วนต่าง ,,,1496.8710000000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internet 3002 ค้างชำระ ม.ค,,,747.93,,Total,1496.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internet 4112 ค้างชำระ ม.ค,,,748.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หมายเหตุ : ค่า INTERNET ห้อง3002 4112 เดือน มกราคม และ กุมภาพันธ์ ชำระเรียบร้อยแล้ว ข้อมูลอยู่ไฟลล์แยก เดือน กุมภาพันธ์ 2569 ลำดับที่ 8.ชานกง ย้ายออก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Estate 1983859190 + กสิกร k.ณรงค์ 0581083912 (ผู้เช่าทั่วไป),,,,,,ยอดเข้ารวม,529076.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ยอดโอนเข้า บจก เอ็มเอส เทท 1983859190,,,,,ยอดโอนเข้า บจก เอ็มเอส เทท 1983859190 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,,ยอดโอนเข้า k.ณรงค์ 0581083912,,,,,,,,ยอดโอนออกจาก บช k.ณรงค์ 3912 (ผู้เช่าทั่วไป),,,,,,ยอดโอนออกจาก บช k.ณรงค์ 3912 (ผู้เช่าบริษัท) ไฟล์แยก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Estate 1983859190 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,ยอดเข้ารวม,1761130.0600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยอดโอนเข้า  กสิกร k.ณรงค์ 0581083912 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,ยอดเข้ารวม,0,,,,,,,,,,,,,,,,,,,,,,,รวมยอด,28457.699999999997,,,,,รวมยอด,,79935.12000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ยอดโอนออก 'บช k.ณรงค์ 3912 (คืนผู้เช่าทั่วไป),,,ยอดออกรวม,28457.699999999997,,,รวมยอด,,,529076.2,,รวมยอด,1761130.0600000003,,,,,,รวมยอด,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ยอดโอนออก 'บช k.ณรงค์ 3912 (คืนผู้เช่าบริษัท),,,ยอดออกรวม,79935.12000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยอดโอนเข้า บช k.ณรงค์ 3912 (ผู้เช่าบริษัท) ไฟล์แยก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,=,2181813.44,,,,,,,,,,,,,,,,,,,,,สรุปยอดที่ยกไปเดือน มีนาคม 69,,396918.183,,,,,,รวมยอด,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ/ยูนิต (บาท),,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 ก.พ 2569 โอนออก (คืนผู้เช่าบริษัท - ย้ายออก),,,,,,,,,,,,,,,,,,,
,,,,ค่าน้ำ/ยูนิต (บาท),,,30,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 1983859190 รายการโอนเข้า ก.พ 2569,,,,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 1983859190 รายการโอนเข้า ก.พ 2569 (ผู้เช่าบริษัท / ไฟล์แยก),,,,,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 2162810874 รายการโอนเข้า ก.พ 2569 (ผู้เช่าทั่วไป),,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 ก.พ 2569 โอนเข้า (ผู้เช่าทั่วไป),,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 ก.พ 2569 โอนออก (คืนผู้เช่า - ย้ายออก),,,,,,,,,,,,,,,วันที่,,ยอด,,รายการคืน,,,,,,,,,,,,,,,
,,ค่าไฟ/ยูนิต (บาท),,,,,8,,,วันที่,ยอด,,รายการ,,1,2569-02-01 00:00:00,2426.76,ค่าน้ำ - ค่าไฟ ร้านอู้ฟู่ ร้านอาหารตามสั่ง ห้อง1031 ไฟล์แยก (ม.ค),,,,,วันที่,,ยอด,รายการ,,วันที่,ยอด ,รายการ,,วันที่,ยอด,,รายการ,,,,,,,,,,,,2569-02-01 00:00:00,,9726.6,, คืน บ.เมกะ ย้ายออก ห้อง3034 4113 ย้ายออก 31/1/2569 ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,
,,ค่าเช่า Studio/เดือน (บาท),,,,,6800,,1,2569-02-01 00:00:00,,,"2,426.76 ค่าน้ำ - ค่าไฟ ร้านอู้ฟู่ ร้านอาหารตามสั่ง ห้อง1031 ไฟล์แยก (ม.ค)",,2,2569-02-02 00:00:00,49083.23,บ.เมกะ ชำระค่าเช่า ม.ค 69 ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-01 00:00:00,,,"9,726.60 คืน บ.เมกะ ย้ายออก ห้อง3034 4113 ย้ายออก 31/1/2569 ไฟล์แยก (ม.ค)",,,,,,,,,,,,2569-02-04 00:00:00,,2669.8,,  คืน บ.ไท่เต๋อฝู  ย้ายออก ห้อง4006  ย้ายออก 3/2/2569 ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,
,,ค่าเช่า Suite/เดือน (บาท),,,,,13600,,,2569-02-01 00:00:00,35898.03,,ค่าเช่า ม.ค ห้อง1013 + 1014  (ม.ค),,3,2569-02-02 00:00:00,73281.98, ไชน่าสเคท Kinwong Site ชำระค่าเช่า ม.ค 69 ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-02 00:00:00,5398.3,,คืนห้อง 3025 ย้ายออก 28/1/2569 (ม.ค),,,,,,,,,,,,2569-02-16 00:00:00,,3836.1,, คืน บ.เฟยจิน ห้อง2049 ย้ายออก ,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-01 00:00:00,747.93,,ห้อง1021 ชำระค่า internet  ใช้งาน 1 - 28 /2/69 (ก.พ),,4,2569-02-03 00:00:00,8257.6, ยูโลจี ห้อง4003 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-02 00:00:00,5676.5,,คืนห้อง 1016 ย้ายออก 29/1/2569 (ม.ค),,,,,,,,,,,,2569-02-17 00:00:00,,48820.1,,คืน บ.ไท่เต๋อฝู ย้ายออก 6 ห้อง ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,
,,,,,,,,,2,2569-02-02 00:00:00,,,"49,083.23 บ.เมกะ ชำระค่าเช่า ม.ค 69 ไฟล์แยก (ม.ค)",,5,2569-02-03 00:00:00,14792.5,บริษัท ดาวู ห้อง1015 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-04 00:00:00,4713.5,,คืนห้อง 1003 ย้ายออก 31/1/2569 (ม.ค),,,,,,,,,,,,2569-02-28 00:00:00,,3491.92,,  คืน บ.ฟาร์อีส  ห้อง4088 ย้ายออก 28/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-02 00:00:00,6554.4,,ค่าเช่า ม.ค ห้อ3041  (ม.ค),,6,2569-02-03 00:00:00,7345.7,ไท่ซาน ห้อง4111 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-04 00:00:00,,,"2,669.80  คืน บ.ไท่เต๋อฝู  ย้ายออก ห้อง4006  ย้ายออก 3/2/2569 ไฟล์แยก (ม.ค)",,,,,,,,,,,,2569-02-28 00:00:00,,5227.1,, คืน บ.ไชน่าสเตท (Aohong Site)  ห้อง4090  ย้ายออก 27/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,
,,,,,,,,,3,2569-02-02 00:00:00,,,"73,281.98 ไชน่าสเคท Kinwong Site ชำระค่าเช่า ม.ค 69 ไฟล์แยก (ม.ค)",,7,2569-02-03 00:00:00,17152.4,ไท่ซาน ห้อง1006 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-12 00:00:00,4863.3,,คืนห้อง 3023 ย้ายออก 4/2/2569 (ม.ค),,,,,,,,,,,,2569-02-28 00:00:00,,6163.5,,  คืน บ.เฟยจิน  ห้อง1026  ย้ายออก 28/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-02 00:00:00,7409.8,,ค่าเช่า ม.ค ห้อง4124 (ม.ค),,8,2569-02-03 00:00:00,15258.48, ไท่ซาน ห้อง3031 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-16 00:00:00,,,"3,836.10 คืน บ.เฟยจิน ห้อง2049 ย้ายออก ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,สรุป (ทั่วไป),,,ยูนิต,ค่าไฟรวม,104362,,,2569-02-02 00:00:00,14931.8,,ค่าเช่า ม.ค ห้อง3018 (ม.ค),,9,2569-02-03 00:00:00,18682.5, ไท่ซาน ห้อง1020 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-17 00:00:00,,,"48,820.10 คืน บ.ไท่เต๋อฝู ย้ายออก 6 ห้อง ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,จำนวนห้องเช่า (ทั่วไป),,,45,,ห้อง,,,2569-02-02 00:00:00,14070.76,,ค่าเช่า ม.ค ห้อง3019 (ม.ค),,10,2569-02-03 00:00:00,8179.23,ไท่ซาน ห้อง4051 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-17 00:00:00,1599.8,,คืนห้อง 1030 ย้ายออก 17/2/2569 เข้าพัก 20/1/2569 แจ้งความต้องการตั้งแต่เข้าพักว่าอยู่ไม่ถึง1 เดือน (ม.ค),,,,,,,,,,,,รวม,,,,79935.12000000001,,,,,,,,,,,,,,,
,,รายได้ค่าเช่า,,,,372427.95,บาท,,,2569-02-02 00:00:00,9837.73,,ค่าเช่า ม.ค ห้อง3017 (ม.ค),,11,2569-02-04 00:00:00,56996.87,บายมิ่ง 6 ห้อง ชำระค่าเช่า ม.ค ไฟล์แยกบายมิ่ง + ค่า internet ยูโลจี ห้อง4003 ไฟล์แยกยูโลจี (ม.ค),,,,,,,,,,,,,,2569-02-18 00:00:00,5184.3,,คืนห้อง 3029 ย้ายออก 10/2/2569 เข้าพัก 19/1/2569( เข้าพักไม่ถึง1 เดือน)  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จาก Vat7%,,,,8797.873000000003,บาท,,,2569-02-02 00:00:00,8619,,ค่าเช่า ม.ค ห้อง1019 (ม.ค),,12,2569-02-04 00:00:00,82969, ไท่เต๋อฝู 7ห้อง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-27 00:00:00,1022,,คืนห้อง 4077 ย้ายออก 25/2/2569 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จากค่า INTERNET ทั่วไป+บริษัท,,,34,24386.479000000003,บาท,11044.433,,2569-02-02 00:00:00,3696.92,,ค่าเช่า ม.ค ห้อง2023 (ม.ค),,13,2569-02-04 00:00:00,26520, สตาร์ฮับ ชำระ ประกัน + ล่วงหน้า Suite ห้อง1016 เข้าพัก 5/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,2569-02-28 00:00:00,,,"3,491.92  คืน บ.ฟาร์อีส  ห้อง4088 ย้ายออก 28/2/2569 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าน้ำ,,,340,10200,บาท,,,2569-02-02 00:00:00,5077.25,,ค่าเช่า ม.ค ห้อง2027 (ม.ค),,14,2569-02-05 00:00:00,33403.83, บ.ไป่หลง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,2569-02-28 00:00:00,,,"5,227.10  คืน บ.ไชน่าสเตท (Aohong Site)  ห้อง4090  ย้ายออก 27/2/2569 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 10 บาท,,,9725,97250,บาท,97250,,2569-02-02 00:00:00,8758.1,,ค่าเช่า ม.ค ห้อง3007 (ม.ค),,15,2569-02-05 00:00:00,99975.7,บ.คินวอง ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,รวม,,,0,,,,,,2569-02-28 00:00:00,,,"6,163.50  คืน บ.เฟยจิน  ห้อง1026  ย้ายออก 28/2/2569 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 8 บาท,,,889,7112,บาท,7112,,2569-02-02 00:00:00,1000,,ค่าประกัน router ห้อง1010 (ชำระแยกจากค่าเช่า ก.พ) ใช้งาน 30/1/2569 - 28/2/2569 (ก.พ),,16,2569-02-05 00:00:00,6012.18,บ.ยู่เฟิง ห้อง3022 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าทำความสะอาด,,,,800,บาท,,,2569-02-02 00:00:00,747.93,,ห้อง2009 ชำระค่า internet  ใช้งาน 1 - 31 /1/69 (ม.ค),,17,2569-02-05 00:00:00,16984.93,บ.ยู่เฟิง ห้อง3001 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าปรับ,,,,300,บาท,,,2569-02-02 00:00:00,4879.29,,ค่าเช่า ม.ค ห้อง4062 (ม.ค),,18,2569-02-05 00:00:00,20035.03,บ.บ่อทองอินดัสทรี ห้อง1028 1029 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
